Course_Name,School_Level,Course_Level,Modality,Instructor,Time,RecordedDate,Q13_1,Q13_2,Q13_3,Q13_4,Q13_5,Q13_6,Q13_7,Q5_1,Q5_2,Q5_3,Q5_4,Q5_5,Q5_6,Q5_7,Q5_8,Q5_9,Q4_1,Q4_2,Q4_3,Q4_4,Q4_5,Q4_6,Q6_1,Q6_2,Q6_3,Q6_4,Q6_5,Q6_6,Q9_1,Q9_2,Q9_3,Q9_4,Q9_5,Q9_6,Q21_1,Q21_2,Q21_3,Q21_4,Q21_5,Q21_6,Q21_7,Q21_8,Q7_1,Q7_2,Q7_3,Q7_4,Q7_5,Q7_6,Q7_7,Q23_1,Q23_2,Q23_3,Q17_Gender,Q18_Politics,Q19_PatronSBUX,Q20_PatronCompetition
ACCT 1011_HD4_F19,UG,Beginning,C,RR,329,12/11/2019 2:17,5,5,5,5,5,5,5,6,5,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,1,1
ACCT 1011_HD4_F19,UG,Beginning,C,RR,237,12/11/2019 10:13,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,2,5,4
ACCT 1011_HD4_F19,UG,Beginning,C,RR,859,12/11/2019 10:56,3,3,4,4,2,3,4,4,2,3,1,2,2,2,2,1,4,5,2,3,2,2,4,2,2,2,4,3,2,4,2,4,5,2,2,2,4,1,1,1,2,2,2,2,2,6,2,3,3,4,2,2,2,2,1,4
ACCT 1011_HD4_F19,UG,Beginning,C,RR,342,12/11/2019 11:00,3,3,7,2,3,2,3,3,3,7,6,5,3,6,6,7,5,5,3,3,5,5,2,5,2,3,3,6,3,3,2,3,3,3,2,2,3,3,2,5,3,5,4,3,6,3,5,3,3,3,2,4,1,,1,1
ACCT 1011_HD4_F19,UG,Beginning,C,RR,417,12/11/2019 11:02,4,5,2,2,2,2,2,3,2,2,1,3,2,4,3,2,4,1,2,3,6,3,3,3,3,2,3,2,1,3,4,2,3,3,1,3,4,2,3,3,5,3,2,2,2,3,3,3,4,2,2,3,1,1,2,2
ACCT 1011_HD4_F19,UG,Beginning,C,RR,555,12/11/2019 11:05,3,3,2,5,2,5,5,5,6,7,7,7,5,5,5,5,4,5,4,3,3,4,5,5,4,3,3,4,3,4,7,5,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,2,2,2,3
ACCT 1011_HD4_F19,UG,Beginning,C,RR,405,12/11/2019 11:09,2,2,2,4,5,3,6,3,3,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,3,4,4,4,4,2,2,2,2,2,5,4
ACCT 1011_HD4_F19,UG,Beginning,C,RR,2490,12/11/2019 12:42,2,2,2,3,2,4,2,1,1,1,2,1,1,1,1,1,1,4,2,5,4,1,4,3,2,2,5,4,2,4,4,4,4,4,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,5,4
ACCT 1011_HD4_F19,UG,Beginning,C,RR,143,12/11/2019 14:49,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2
ACCT 1011_HD4_F19,UG,Beginning,C,RR,10941,12/13/2019 1:00,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,2,2,2,2,2,2,2,2,3,3,3,3,3,3,1,2,2,2,1,2,2,2
ACCT 1011_HD4_F19,UG,Beginning,C,RR,803,12/16/2019 17:45,2,2,3,2,2,2,2,2,2,3,3,2,6,3,3,3,3,2,1,2,2,2,3,2,2,2,2,2,2,5,4,4,4,5,2,1,2,1,2,2,2,2,4,2,3,5,2,2,1,2,1,2,1,2,2,2
ACCT 1011_HD4_F19,UG,Beginning,C,RR,314,12/16/2019 19:06,2,2,2,2,2,2,2,3,2,2,3,2,3,2,2,2,2,2,2,3,2,3,2,2,3,2,2,2,2,2,2,2,3,2,2,2,2,3,2,2,3,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1
ACCT 1011_HD4_F19,UG,Beginning,C,RR,129,12/17/2019 17:47,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,1,2,1,1
ACCT 1011_HD4_F19,UG,Beginning,C,RR,229,12/18/2019 7:00,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,3
ACCT 1011_HD4_F19,UG,Beginning,C,RR,194,12/18/2019 8:43,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,5,3,3,3,3,2,3,3,3,3,3,4,3,4,3,3,4,3,3,4,4,2,3,4,3,2,3,1,1,1,1
ACCT 1201_F19,UG,Beginning,C,RR,1124,12/10/2019 14:26,2,2,2,2,2,2,2,2,2,3,3,4,3,4,3,4,2,2,2,2,2,2,1,2,2,2,1,2,3,4,4,4,4,4,2,2,2,2,2,1,2,1,2,2,2,4,4,3,2,2,2,2,1,2,1,3
ACCT 1201_F19,UG,Beginning,C,RR,210,12/10/2019 15:51,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,2,2
ACCT 1201_F19,UG,Beginning,C,RR,160,12/11/2019 12:30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,2,2,2,1,1,1,1
ACCT 1201_F19,UG,Beginning,C,RR,268,12/11/2019 12:32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,4
ACCT 1201_F19,UG,Beginning,C,RR,350,12/11/2019 12:33,1,1,1,2,1,1,3,1,1,1,1,1,2,1,1,1,2,2,2,2,2,2,2,2,1,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,2,2,2,2,2,3,1,1,2,2,5,4
ACCT 1201_F19,UG,Beginning,C,RR,343,12/11/2019 12:33,1,1,1,1,1,1,1,1,1,2,3,3,1,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,2,1,1,1,1,1,1,1,3,2,2,2,2,2,2,2,2,2,1,2,2,5,2
ACCT 1201_F19,UG,Beginning,C,RR,448,12/11/2019 12:34,4,3,2,4,4,4,4,3,3,3,3,3,3,3,3,3,3,4,3,2,3,3,4,4,3,3,3,3,1,1,2,2,3,3,2,2,2,2,2,2,2,2,2,2,4,4,4,4,3,3,3,4,1,,2,2
ACCT 1201_F19,UG,Beginning,C,RR,414,12/11/2019 12:34,3,2,2,1,1,2,2,2,2,3,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,1,1,2,3,4,5,5,6,6,2,1,2,2,2,1,2,2,3,1,2,5,1,2,2,2,1,2,2,2,2,4
ACCT 1201_F19,UG,Beginning,C,RR,417,12/11/2019 12:34,2,2,2,2,2,2,2,1,1,2,2,3,2,3,3,3,3,3,3,3,3,3,2,2,3,2,2,2,3,4,4,3,3,4,3,3,3,4,3,3,3,3,5,5,2,4,3,3,3,2,2,2,1,2,1,1
ACCT 1201_F19,UG,Beginning,C,RR,440,12/11/2019 12:34,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,1,1,1,2,2,3,2
ACCT 1201_F19,UG,Beginning,C,RR,534,12/11/2019 12:35,2,2,2,2,2,2,2,3,3,4,4,4,3,3,4,4,3,4,3,3,3,3,3,2,4,1,2,2,3,4,4,4,4,4,1,2,2,2,2,2,2,1,2,2,4,4,4,3,3,3,2,2,1,1,1,1
ACCT 1201_F19,UG,Beginning,C,RR,528,12/11/2019 12:35,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,3,3,3,1,1,1,1,2,2,2,2
ACCT 1201_F19,UG,Beginning,C,RR,472,12/11/2019 12:36,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,2,5,2
ACCT 1201_F19,UG,Beginning,C,RR,520,12/11/2019 12:36,2,1,1,2,2,2,2,1,1,3,3,3,1,1,1,2,1,3,2,2,2,3,2,2,1,1,1,2,1,2,2,2,2,2,1,1,3,2,3,1,2,1,2,1,3,3,2,1,1,1,2,1,2,1,1,1
ACCT 1201_F19,UG,Beginning,C,RR,559,12/11/2019 12:36,3,2,3,3,3,3,3,3,3,4,4,6,3,5,4,4,3,3,3,3,3,3,2,2,2,4,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,,2,3
ACCT 1201_F19,UG,Beginning,C,RR,419,12/11/2019 12:36,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,4,3,5,5,2,2,2,2,4,2,4,2,1,2,1,3,2,4,2,3,1,2,1,1,5,1
ACCT 1201_F19,UG,Beginning,C,RR,594,12/11/2019 12:37,3,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,3,3,2,2,2,3,3,3,2,3,2,2,2,4,2,2,3,3,2,2,3,2,3,3,3,2,3,4,3,3,3,3,4,2,3,4,2,1,2,3
ACCT 1201_F19,UG,Beginning,C,RR,510,12/11/2019 12:37,2,2,2,3,3,3,3,3,3,2,2,2,2,1,2,2,3,4,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,3,4,4,2,2,2,2
ACCT 1201_F19,UG,Beginning,C,RR,571,12/11/2019 12:37,3,3,4,2,3,1,2,2,2,3,3,3,3,3,5,3,2,4,3,4,3,3,3,3,2,2,4,3,1,2,2,2,2,3,3,3,3,3,4,3,2,3,3,2,3,2,3,2,4,2,2,2,1,2,1,2
ACCT 1201_F19,UG,Beginning,C,RR,768,12/11/2019 12:41,1,1,1,2,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,4,1,1,1,1,3,3,7,3,3,1,1,1,1,1,1,2,4
ACCT 1201_F19,UG,Beginning,C,RR,759,12/11/2019 12:41,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,3
ACCT 1201_F19,UG,Beginning,C,RR,990,12/11/2019 12:44,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,4,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,,1,1
ACCT 1201_F19,UG,Beginning,C,RR,1391,12/11/2019 12:51,3,2,2,3,3,3,4,4,4,6,4,4,3,4,3,3,4,3,3,3,3,2,2,2,3,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,2,6,3,2,2,2,3,3,1,1,1,1
ACCT 1201_F19,UG,Beginning,C,RR,44860,12/19/2019 0:57,1,1,1,1,1,4,1,1,1,7,7,1,1,1,1,1,1,3,1,1,1,1,1,1,3,1,7,1,1,7,7,7,7,7,1,1,3,1,1,1,1,1,,,,,,,,,,,,,,
BUS_640.01_Sp20,G,Intermediate,O,JF,755,5/9/2020 14:02,2,3,2,2,1,4,2,2,1,4,4,2,2,1,1,2,2,2,1,3,3,2,2,2,2,2,3,2,3,5,3,5,5,5,2,2,3,2,2,2,3,2,2,3,3,2,2,2,4,2,2,2,2,2,3,3
BUS_640.01_Sp20,G,Intermediate,O,JF,743,5/9/2020 14:03,3,3,3,2,4,3,3,3,3,4,4,4,2,4,4,4,3,3,3,3,4,4,3,3,2,3,3,2,3,4,4,4,4,4,3,3,3,2,2,2,3,3,4,4,4,4,2,2,4,3,3,3,2,2,2,2
BUS_640.01_Sp20,G,Intermediate,O,JF,839,5/9/2020 14:05,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,4,3,3,3,2,2,2,3,3,3,4,3,4,6,6,6,6,6,6,2,2,2,1,2,2,2,2,2,2,2,3,3,4,4,3,3,3,2,,2,4
BUS_640.01_Sp20,G,Intermediate,O,JF,1152,5/9/2020 14:08,2,2,1,2,2,1,1,2,2,3,2,2,2,2,3,2,2,3,2,2,2,2,2,2,3,2,2,2,2,4,4,4,4,2,1,2,3,2,2,2,2,2,4,4,4,4,3,4,4,2,2,3,2,1,2,2
BUS_640.01_Sp20,G,Intermediate,O,JF,365,5/9/2020 14:29,1,1,1,1,1,1,1,1,1,4,4,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,3,1,7,1,1,3,1,1,1,1,2,1,1
BUS_640.01_Sp20,G,Intermediate,O,JF,1014,5/9/2020 15:49,1,1,1,1,1,1,1,1,1,2,2,2,1,2,4,2,1,1,1,1,2,1,1,1,2,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,3,1,1,1,1,1,1,2,2,2,2
BUS_640.01_Sp20,G,Intermediate,O,JF,2196,5/9/2020 17:07,2,2,2,3,2,3,2,2,2,5,3,3,2,3,5,5,2,2,2,2,2,2,2,2,2,2,2,2,5,4,5,4,5,5,2,2,2,2,2,2,2,2,2,5,2,5,2,2,2,2,2,2,2,2,1,2
BUS_640.01_Sp20,G,Intermediate,O,JF,755,5/9/2020 17:14,1,1,1,1,1,1,1,3,1,3,3,2,1,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,4,4,3,2,6,3,2,2,1,5,3,2,2,1,2,4,2,3,2,1,4,1,1,1,2,2,5,1
BUS_640.01_Sp20,G,Intermediate,O,JF,824,5/9/2020 17:22,1,1,2,4,1,6,1,2,1,4,3,2,1,2,3,2,4,3,2,3,3,1,3,2,3,2,1,1,3,2,2,2,2,3,1,1,3,4,2,2,2,2,2,2,2,1,1,4,4,1,1,2,1,2,2,3
BUS_640.01_Sp20,G,Intermediate,O,JF,611,5/9/2020 21:35,2,2,2,2,2,2,2,2,2,4,4,4,2,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
BUS_640.01_Sp20,G,Intermediate,O,JF,535,5/9/2020 22:19,1,1,1,1,1,1,1,1,1,2,2,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,3,4,2,2,2,2,4,4,4,4,4,4,2,1,1,1,2,2,2,2
BUS_640.01_Sp20,G,Intermediate,O,JF,815,5/10/2020 9:10,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,7,1,1,4,1,1,1,2,1,1,2
BUS_640.01_Sp20,G,Intermediate,O,JF,809,5/10/2020 16:55,1,1,2,2,1,2,1,1,1,2,2,2,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,3,2,2,2,4,3,1,1,1,1,1,1,1,1,2,4,3,3,1,1,4,1,1,1,2,1,2,2
BUS_640.01_Sp20,G,Intermediate,O,JF,487,5/11/2020 9:33,1,1,1,1,1,1,1,1,1,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,2,1,1,1,1,2,2,2,7,1,1,1,1,1,1,2,2,2,2
BUS_640.01_Sp20,G,Intermediate,O,JF,1102,5/11/2020 11:06,2,2,2,2,2,2,2,2,1,3,3,2,1,2,3,2,2,2,2,3,2,2,2,2,2,1,2,2,3,4,4,4,4,3,2,2,2,2,2,2,3,2,4,3,3,3,4,3,3,2,2,2,1,2,5,2
BUS_640.01_Sp20,G,Intermediate,O,JF,866,5/11/2020 11:35,1,1,1,1,1,2,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1,1,1,2,2,1,2,1,2,2,2,1,1,1,2,2,5,1
BUS_640.01_Sp20,G,Intermediate,O,JF,1317,5/11/2020 12:32,1,1,1,2,1,2,1,2,1,2,2,2,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,2,4,4,4,4,4,1,2,2,2,2,1,2,1,2,2,2,3,2,2,1,1,1,1,2,1,2,2
BUS_640.01_Sp20,G,Intermediate,O,JF,251,5/11/2020 14:17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,3,3,2,2,2,3,3,3,3,3,1,2,3,3,3,3,3,2,2,2,2,2,1,1
BUS_640.01_Sp20,G,Intermediate,O,JF,966,5/11/2020 20:46,2,2,3,6,2,6,2,3,2,5,5,5,1,4,4,4,3,2,2,3,3,1,3,3,1,2,3,2,4,4,4,4,4,4,2,2,6,2,2,4,2,2,6,6,6,6,6,6,6,2,2,2,1,2,5,3
BUS_640.01_Sp20,G,Intermediate,O,JF,243809,5/12/2020 11:19,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,3,2,3,2,2,2,1,1,1,1,1,1,1,1,2,2,1,2,1,2,2,1,1,1,2,2,2,2
BUS_640.01_Sp20,G,Intermediate,O,JF,729,5/12/2020 12:47,2,2,2,2,1,1,1,2,2,4,5,3,1,3,2,2,2,2,1,1,1,1,1,2,2,2,1,1,3,4,6,6,6,4,2,3,1,3,2,2,2,3,3,3,2,3,4,3,2,1,1,1,2,2,1,1
BUS_640.01_Sp20,G,Intermediate,O,JF,402,5/13/2020 18:23,2,2,2,5,3,3,3,3,2,6,4,3,2,4,3,4,5,4,2,3,3,2,2,3,2,2,3,4,2,4,4,4,4,3,2,2,2,2,2,2,2,2,4,5,2,5,3,4,2,2,2,3,2,2,1,2
BUS_640.01_Sp20,G,Intermediate,O,JF,578,5/14/2020 6:32,1,1,1,1,1,1,1,1,1,4,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,5,5,1,5,1,1,1,1,1,1,2,1,1,2
BUS_640.01_Sp20,G,Intermediate,O,JF,383,5/14/2020 18:58,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,2,2,2,2,1,1,1,1,2,2,1,1,3,2,3,1,2,2,1,1,1,1,1,2,2,2
BUS_640.02_Sp20,G,Intermediate,O,JF,524,5/9/2020 14:10,2,1,1,2,1,6,2,3,2,7,7,7,3,7,7,7,6,6,1,1,1,1,2,2,2,2,6,2,1,4,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,3,3,6,4,4,2,2,2,2,1,1
BUS_640.02_Sp20,G,Intermediate,O,JF,713,5/9/2020 14:34,2,2,2,2,2,2,2,2,6,4,4,3,2,3,3,3,2,3,2,2,2,2,2,2,3,2,2,1,3,3,3,3,3,4,2,2,2,2,2,3,3,2,2,2,3,4,2,3,3,1,1,1,2,2,2,2
BUS_640.02_Sp20,G,Intermediate,O,JF,1159,5/9/2020 15:04,3,2,2,2,1,2,1,3,2,3,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,1,3,3,3,3,4,3,1,1,1,4,2,1,2,3,3,3,2,5,2,2,2,2,1,1,2,2,2,4
BUS_640.02_Sp20,G,Intermediate,O,JF,2577,5/9/2020 15:52,5,5,5,5,3,5,4,4,4,5,5,4,4,4,4,4,4,6,5,5,5,4,4,4,2,5,2,4,3,5,5,5,3,5,3,3,3,4,4,3,3,2,5,4,4,5,4,5,5,5,4,4,2,2,3,2
BUS_640.02_Sp20,G,Intermediate,O,JF,4238,5/9/2020 18:18,4,4,3,3,2,4,3,2,3,5,5,5,2,4,4,5,4,4,2,2,3,3,3,3,4,2,2,2,4,4,4,4,4,4,3,4,4,4,4,3,3,3,5,4,4,7,5,3,4,2,2,2,2,1,2,2
BUS_640.02_Sp20,G,Intermediate,O,JF,1056,5/9/2020 21:53,1,1,1,1,1,1,1,1,1,3,3,3,1,1,3,3,2,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,3,1,1,1,1,1,1,2,,1,1
BUS_640.02_Sp20,G,Intermediate,O,JF,1359,5/10/2020 8:11,2,3,2,1,2,2,2,3,3,5,5,5,3,3,3,5,2,2,1,2,2,2,3,3,2,2,1,2,2,3,3,5,3,3,1,2,2,1,1,2,2,2,2,2,2,5,2,2,2,2,2,3,2,2,1,2
BUS_640.02_Sp20,G,Intermediate,O,JF,710,5/10/2020 10:48,3,3,3,5,3,5,3,2,2,3,3,3,3,4,4,3,4,5,4,4,4,3,3,4,2,3,2,3,3,5,4,5,5,5,3,1,2,1,2,2,2,2,5,5,5,3,5,5,5,3,2,3,1,,5,2
BUS_640.02_Sp20,G,Intermediate,O,JF,3483,5/11/2020 11:42,1,3,1,4,2,4,1,2,1,3,3,3,2,3,3,3,2,1,2,2,1,1,2,2,1,1,1,1,1,4,3,3,2,1,1,2,1,1,1,3,1,2,5,6,1,2,1,2,3,2,1,1,2,2,2,2
BUS_640.02_Sp20,G,Intermediate,O,JF,574,5/11/2020 19:34,2,2,2,2,2,3,2,3,3,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,5,4,3,3,3,2,3,3,3,3,2,3,4,4,3,3,4,4,5,4,4,2,2,5,1
BUS_640.02_Sp20,G,Intermediate,O,JF,552,5/11/2020 21:34,1,1,1,1,1,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,2,2,2
BUS_640.02_Sp20,G,Intermediate,O,JF,766,5/11/2020 22:05,2,2,2,2,1,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,4,4,6,2,2,2,1,1,1,2,2,5,2
BUS_640.02_Sp20,G,Intermediate,O,JF,299,5/17/2020 20:50,2,1,2,3,3,5,2,2,4,6,6,6,4,6,6,6,3,3,2,2,2,3,2,3,2,2,3,3,2,3,4,2,3,2,2,3,2,3,2,3,2,3,3,2,3,2,3,1,2,6,2,4,1,2,1,2
BUS_640.02_Sp20,G,Intermediate,O,JF,517321,5/18/2020 0:16,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,4,4,4,4,4,6,1,1,1,1,1,1,1,1,1,4,4,7,1,1,1,2,1,1,2,2,5,2
ACCT_1101HD02_Sp20,UG,Beginning,C,RR,546,5/17/2020 12:41,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,4,3,3,1,1,1,1,1,1,1,1,1,1,2,4,2,2,2,1,1,1,2,2,3,2
ACCT_1101HD02_Sp20,UG,Beginning,C,RR,1175,5/17/2020 14:45,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,2,2
ACCT_1101HD02_Sp20,UG,Beginning,C,RR,289,5/17/2020 15:39,4,4,2,1,3,2,2,1,1,1,1,6,5,3,2,1,6,5,2,3,4,6,2,2,1,2,2,2,1,3,1,1,2,1,2,2,2,2,3,3,2,1,4,2,3,5,4,2,2,4,3,2,1,2,3,1
ACCT_1101HD02_Sp20,UG,Beginning,C,RR,262,5/17/2020 21:07,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,2,1,1
ACCT_1101HD02_Sp20,UG,Beginning,C,RR,430,5/17/2020 23:03,2,2,2,2,2,2,2,2,2,3,4,4,2,4,4,4,3,3,4,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,1,2,2,2,2,3,2,2,4,3,2,1,2,2,2,1,1,1,1
ACCT_1101HD02_Sp20,UG,Beginning,C,RR,1162,5/17/2020 23:41,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,5,1
ACCT_1101HD02_Sp20,UG,Beginning,C,RR,335,5/18/2020 0:46,2,2,3,2,3,2,3,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,4,4,4,2,2,2,2,2,1,,2,2
ACCT_1101HD02_Sp20,UG,Beginning,C,RR,2405,5/18/2020 7:47,3,3,3,3,3,4,4,4,4,5,5,4,3,4,4,5,3,3,3,3,3,4,4,3,3,3,4,4,3,3,3,3,3,4,3,3,2,3,2,3,4,3,4,5,4,4,3,4,4,4,3,3,1,2,1,1
ACCT_1101HD02_Sp20,UG,Beginning,C,RR,700,5/18/2020 9:54,2,1,2,3,2,2,2,2,2,3,3,3,2,3,3,3,2,2,2,2,2,2,4,2,3,2,4,2,4,3,2,4,5,3,4,4,4,3,2,2,3,3,3,4,4,3,2,4,4,3,2,3,2,2,2,2
ACCT_1101HD02_Sp20,UG,Beginning,C,RR,366,5/18/2020 10:13,3,4,3,3,3,5,2,4,3,5,5,5,3,5,5,5,3,3,3,4,4,3,3,3,3,3,3,3,3,5,4,4,4,4,2,2,3,3,3,3,3,4,3,3,4,4,4,4,4,3,3,4,1,1,1,4
ACCT_1101HD02_Sp20,UG,Beginning,C,RR,1267,5/18/2020 11:52,1,1,1,1,1,1,1,1,1,1,1,2,1,2,3,3,2,3,1,1,2,2,2,2,1,1,1,2,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,4,1,2,1,1,1,1,1,1,2,1,5,4
ACCT_1101HD02_Sp20,UG,Beginning,C,RR,1730,5/18/2020 14:15,2,1,1,1,1,3,1,2,2,1,7,1,2,1,1,1,2,1,3,1,2,1,1,2,2,2,1,1,3,2,3,1,3,1,2,1,1,3,1,2,3,1,2,3,1,5,1,2,7,2,2,1,1,1,2,2
ACCT_1101HD02_Sp20,UG,Beginning,C,RR,352,5/18/2020 14:22,2,1,1,1,1,2,1,2,1,1,7,1,2,1,2,3,2,2,2,1,2,1,2,2,1,2,1,1,2,3,4,2,3,1,2,1,1,2,2,1,1,2,2,3,2,2,2,1,1,2,2,1,1,1,2,2
