Course_Name,School_Level,Course_Level,Modality,Time,RecordedDate,Q13_1,Q13_2,Q13_3,Q13_4,Q13_5,Q13_6,Q13_7,Q5_1,Q5_2,Q5_3,Q5_4,Q5_5,Q5_6,Q5_7,Q5_8,Q5_9,Q4_1,Q4_2,Q4_3,Q4_4,Q4_5,Q4_6,Q6_1,Q6_2,Q6_3,Q6_4,Q6_5,Q6_6,Q9_1,Q9_2,Q9_3,Q9_4,Q9_5,Q9_6,Q21_1,Q21_2,Q21_3,Q21_4,Q21_5,Q21_6,Q21_7,Q21_8,Q7_1,Q7_2,Q7_3,Q7_4,Q7_5,Q7_6,Q7_7,Q23_1,Q23_2,Q23_3,Q7_Gender,Q18_Politics
BUS_640_01_F19,G,Intermediate,O,980,12/13/2019 6:27,4,2,2,5,1,4,1,2,2,6,6,6,2,4,2,6,4,4,2,6,6,1,3,2,4,2,1,2,3,4,4,4,3,5,1,1,1,2,2,2,1,1,4,4,4,7,2,5,2,2,2,1,0,1
BUS_640_02_F19,G,Intermediate,O,608,12/5/2019 18:42,3,3,3,3,2,4,2,4,3,4,4,4,3,4,4,4,4,4,3,4,3,3,3,3,4,3,3,3,4,4,4,4,4,4,2,2,2,2,2,2,2,2,4,4,3,3,3,4,4,3,3,3,1,
BUS_640_02_F19,G,Intermediate,O,689,12/5/2019 19:04,1,1,2,2,1,2,2,2,2,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,3,4,3,2,3,3,3,3,2,1,2,2,2,2,2,3,2,2,2,3,1,2,3,1,1
BUS_640_02_F19,G,Intermediate,O,1079,12/5/2019 20:41,2,2,1,2,1,4,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,4,1,1,2,4,4,4,4,4,4,1,1,2,1,1,1,1,1,6,6,6,2,2,2,1,1,1,1,1,1
BUS_640_02_F19,G,Intermediate,O,223,12/6/2019 8:09,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,2,2,2,2,1,2,2,2,3,3,3,2,3,1,1
BUS_640_02_F19,G,Intermediate,O,684,12/7/2019 0:35,2,4,3,4,3,4,4,5,5,5,5,4,5,5,5,4,4,4,4,4,4,4,4,4,5,5,3,4,4,3,4,4,4,4,3,3,4,3,3,4,3,4,4,3,3,4,3,4,5,5,4,4,0,1
BUS_640_02_F19,G,Intermediate,O,682,12/7/2019 16:39,3,4,4,5,3,4,4,4,2,2,2,4,3,2,2,3,4,5,3,3,3,4,5,4,3,2,4,4,3,3,3,5,4,5,3,3,3,1,1,2,1,3,5,2,3,6,4,4,3,2,3,1,1,1
BUS_640_02_F19,G,Intermediate,O,818,12/7/2019 21:19,2,2,3,2,1,3,1,4,3,7,7,7,3,7,7,7,4,4,2,2,2,2,4,4,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1
BUS_640_02_F19,G,Intermediate,O,820,12/8/2019 17:17,2,3,2,4,2,6,2,2,2,3,2,2,2,2,1,2,3,2,2,3,3,2,2,2,4,2,1,1,3,4,2,3,4,4,1,2,2,2,2,1,2,1,2,3,2,3,2,2,2,2,2,2,1,0
BUS_640_02_F19,G,Intermediate,O,1639,12/8/2019 18:34,2,5,4,1,3,3,3,2,2,7,7,6,2,2,2,6,4,4,4,4,4,3,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,6,2,2,3,2,2,2,2,2,2,1,0
BUS_640_02_F19,G,Intermediate,O,297,12/8/2019 18:43,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,1,1,1,0,0
BUS_640_02_F19,G,Intermediate,O,104,12/8/2019 18:58,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
BUS_640_02_F19,G,Intermediate,O,895,12/8/2019 20:16,2,2,2,2,2,4,2,2,2,3,3,3,2,3,3,3,4,4,3,3,3,3,2,2,1,2,2,2,3,4,4,4,4,4,2,2,2,2,3,3,3,3,2,4,2,2,3,3,3,2,2,1,0,
BUS_640_02_F19,G,Intermediate,O,1032,12/9/2019 12:05,4,4,4,3,2,3,2,3,3,4,4,4,3,4,4,4,3,4,3,4,4,4,3,4,2,2,2,3,4,4,4,4,4,4,3,2,2,2,2,2,2,3,6,3,3,7,3,3,3,3,3,3,1,1
BUS_640_02_F19,G,Intermediate,O,761,12/9/2019 12:50,2,1,1,2,1,3,1,1,1,2,1,2,1,2,2,2,2,2,2,3,3,2,1,1,1,1,1,1,2,3,3,4,4,4,1,1,2,1,1,1,2,2,3,3,2,5,2,2,1,1,1,1,1,1
BUS_640_02_F19,G,Intermediate,O,1100,12/9/2019 21:42,1,1,1,6,1,6,1,2,2,6,6,5,1,2,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,6,5,6,5,5,1,1,1,1,1,1,1,1,1,2,1,7,1,2,2,1,1,1,0,1
BUS_640_02_F19,G,Intermediate,O,720,12/13/2019 6:32,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,5,6,6,6,6,6,2,2,2,2,2,2,2,2,1,2,2,3,1,2,1,1,1,1,1,1
BUS_640_02_F19,G,Intermediate,O,966,12/13/2019 13:03,2,2,2,6,2,6,2,2,2,4,3,2,2,4,4,2,2,3,2,1,2,1,4,2,4,2,1,2,2,4,5,2,4,6,2,1,2,2,1,1,1,2,6,6,5,5,6,4,3,2,1,2,1,1
ACC_3021_TR2_F19,UG,Intermediate,C,276,12/5/2019 14:36,2,3,3,2,1,2,3,2,2,3,3,2,2,3,3,2,2,3,3,1,3,3,2,3,3,2,3,3,3,1,3,4,2,3,3,2,3,3,1,3,3,2,2,1,3,3,2,3,2,2,3,3,0,0
ACC_3021_TR2_F19,UG,Intermediate,C,237,12/5/2019 14:36,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,3,3,3,3,3,3,3,0,0
ACC_3021_TR2_F19,UG,Intermediate,C,497,12/5/2019 14:38,2,2,2,4,2,3,3,2,3,3,3,3,2,3,3,3,2,2,2,2,2,2,3,3,3,2,3,3,3,3,3,3,3,3,2,3,2,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,0,
ACC_3021_TR2_F19,UG,Intermediate,C,441,12/5/2019 14:39,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,0,0
ACC_3021_TR2_F19,UG,Intermediate,C,564,12/5/2019 14:40,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,5,5,5,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
ACC_3021_TR2_F19,UG,Intermediate,C,473,12/5/2019 14:41,1,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,6,1,2,2,1,1,1,1,1
ACC_3021_TR2_F19,UG,Intermediate,C,559,12/5/2019 14:41,3,4,2,4,3,4,3,3,4,4,4,4,4,5,4,4,4,4,3,3,3,4,4,4,4,4,3,3,3,4,4,4,4,4,3,3,3,4,3,3,3,2,2,3,2,3,3,4,4,4,4,3,0,0
ACC_3021_TR2_F19,UG,Intermediate,C,725,12/5/2019 14:43,1,3,1,3,2,4,1,2,1,1,1,1,2,1,1,1,4,4,1,1,1,2,2,1,3,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,2,1,5,3,2,3,2,1,1,0,1
ACC_3021_TR2_F19,UG,Intermediate,C,811,12/5/2019 14:44,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,1,1,1,0,1
ACC_3021_TR2_F19,UG,Intermediate,C,580,12/5/2019 14:44,3,2,3,3,2,3,3,3,3,5,2,2,3,6,3,2,2,7,2,2,2,2,3,3,4,4,3,3,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,2,0,0
ACC_3021_TR2_F19,UG,Intermediate,C,933,12/5/2019 14:46,2,2,2,2,2,2,2,3,3,2,2,2,3,3,2,3,3,3,2,2,2,2,3,2,3,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,1,0
ACC_3021_TR2_F19,UG,Intermediate,C,824,12/5/2019 14:46,2,3,2,1,2,1,2,1,1,3,3,2,1,3,3,3,2,2,2,3,2,1,2,2,1,2,1,1,5,6,6,6,6,5,1,1,2,2,2,1,2,1,3,3,2,4,3,2,1,1,1,1,0,
ACC_3021_TR2_F19,UG,Intermediate,C,933,12/5/2019 14:47,2,2,2,3,2,2,2,2,2,1,1,1,2,1,1,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,3,2,2,3,2,2,2,4,3,2,2,2,2,1,1
ACC_3021_TR2_F19,UG,Intermediate,C,691,12/5/2019 14:47,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,4,4,4,4,4,4,5,3,4,4,4,4,4,4,3,3,3,4,3,4,4,4,4,4,1,1
ACC_3021_TR2_F19,UG,Intermediate,C,799,12/5/2019 14:47,3,3,1,3,2,6,2,1,1,1,1,1,1,1,1,1,3,4,3,1,1,2,3,1,1,1,1,1,2,6,1,1,1,1,1,1,1,3,1,1,1,1,2,6,2,6,2,1,2,5,1,1,0,1
ACC_3021_TR2_F19,UG,Intermediate,C,968,12/5/2019 14:47,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,6,6,6,6,6,1,1,1,1,1,1,1,1,6,6,6,6,1,1,1,1,1,1,0,1
ACC_3021_TR2_F19,UG,Intermediate,C,1062,12/5/2019 14:48,3,3,2,3,3,4,3,3,3,4,5,5,3,4,4,5,3,3,3,4,3,4,2,3,2,2,2,3,3,3,3,3,3,3,2,2,3,3,3,3,3,4,5,2,2,5,2,3,3,3,3,3,1,1
ACC_3021_TR2_F19,UG,Intermediate,C,1003,12/5/2019 14:50,2,2,2,2,3,3,2,3,3,4,4,5,3,4,3,4,4,5,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,1
ACC_3021_TR2_F19,UG,Intermediate,C,921,12/5/2019 14:50,2,2,2,4,2,2,2,3,3,6,6,4,3,5,5,6,3,4,3,2,2,2,4,4,2,4,2,3,5,5,4,5,4,4,1,1,1,1,1,1,1,1,2,2,2,3,3,2,1,2,1,2,0,1
ACC_3021_TR2_F19,UG,Intermediate,C,1029,12/5/2019 14:51,3,3,2,4,4,4,4,3,3,4,4,3,1,7,3,4,1,1,1,1,1,1,1,1,4,3,4,1,7,7,7,7,7,7,1,1,4,1,1,3,3,3,4,4,4,4,4,4,4,1,1,1,0,1
ACC_3021_TR2_F19,UG,Intermediate,C,1153,12/5/2019 14:51,2,2,3,4,3,4,2,4,3,4,3,3,2,4,4,3,5,3,3,1,1,2,4,2,3,2,3,2,6,5,4,5,6,3,4,3,3,3,3,3,2,2,3,1,1,5,2,1,2,3,3,3,1,0
ACC_3021_TR2_F19,UG,Intermediate,C,1013,12/5/2019 14:52,2,3,2,1,3,3,2,5,4,6,6,6,6,6,6,5,3,2,2,3,3,3,3,2,2,2,6,6,2,2,3,2,2,2,1,1,1,1,1,1,2,2,1,1,1,6,2,1,1,2,1,1,1,0
ACC_3021_TR2_F19,UG,Intermediate,C,1269,12/5/2019 14:54,2,2,2,1,2,2,2,2,2,2,3,2,2,4,4,2,2,2,2,1,1,2,2,2,2,2,1,1,4,2,5,5,5,6,2,2,1,1,2,2,2,2,2,2,4,2,2,2,2,2,2,1,0,0
ACC_3021_TR2_F19,UG,Intermediate,C,538,12/5/2019 17:38,4,2,3,6,2,5,5,3,3,5,3,3,5,5,5,5,3,5,3,5,4,4,4,3,3,3,4,3,2,2,2,2,2,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,5,3,2,0,0
ACC_3021_TR2_F19,UG,Intermediate,C,1072,12/5/2019 18:24,2,2,2,2,2,3,2,2,2,4,3,3,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,5,3,2,2,2,2,2,2,2,2,4,2,2,5,2,2,2,2,2,2,1,
ACC_3021_TR2_F19,UG,Intermediate,C,897,12/6/2019 10:13,2,2,2,4,2,2,2,2,1,2,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,5,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,0,1
ACC_3021_TR2_F19,UG,Intermediate,C,1152,12/7/2019 16:18,2,1,1,1,1,3,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,7,7,1,7,7,7,1,2,1,1,1,1,1,1,1,2,1,5,1,2,1,1,1,1,1,1
ACC_3021_TR2_F19,UG,Intermediate,C,1246,12/10/2019 13:19,3,4,4,2,3,3,3,3,4,3,4,5,3,5,4,4,3,3,3,4,4,4,5,4,3,3,3,3,3,3,4,3,4,3,2,3,3,4,2,3,5,3,6,3,2,3,3,3,2,2,3,3,1,1
ACC_3021_TR2_F19,UG,Intermediate,C,518,12/11/2019 11:53,3,3,2,2,3,3,2,2,2,4,4,4,2,3,2,3,2,3,2,3,2,2,2,2,3,2,3,3,2,2,4,3,3,2,3,2,3,4,2,2,3,3,3,3,2,3,3,2,2,3,2,2,1,0
ACC_3021_TR2_F19,UG,Intermediate,C,450,12/12/2019 1:50,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,
ACC_3021_TR2_F19,UG,Intermediate,C,559,12/14/2019 17:11,1,1,1,1,1,1,1,1,1,3,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,5,2,1,6,1,1,1,1,1,1,1,0
ACCT 1011_HD10_F19,UG,Beginning,C,1372,12/11/2019 16:38,2,3,1,1,1,2,3,2,1,5,3,2,2,2,2,3,1,1,1,1,1,2,1,1,2,2,1,2,3,4,4,3,2,2,1,1,1,1,1,1,1,1,1,2,2,4,1,1,2,1,2,1,0,1
ACCT 1011_HD10_F19,UG,Beginning,C,364,12/11/2019 16:39,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,7,2,1,1,2,1,1,0,0
ACCT 1011_HD10_F19,UG,Beginning,C,464,12/11/2019 16:39,2,1,2,1,2,3,2,2,2,3,3,2,2,2,2,3,2,2,2,2,2,2,3,2,1,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,2,3,2,2,2,3,1,2,1,1,2,2,0,1
ACCT 1011_HD10_F19,UG,Beginning,C,450,12/11/2019 16:40,2,2,2,1,2,1,2,2,2,1,1,1,2,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,3,2,1,1,2,2,2,2,2,2,1,2,7,1,2,2,2,2,2,0,0
ACCT 1011_HD10_F19,UG,Beginning,C,542,12/11/2019 16:41,2,2,2,2,2,2,2,2,2,4,4,4,2,4,4,5,2,2,2,2,2,2,2,2,2,2,2,2,2,6,6,6,4,6,4,2,2,2,2,2,2,2,5,2,3,4,3,2,2,2,2,2,1,1
ACCT 1011_HD10_F19,UG,Beginning,C,325,12/11/2019 16:42,1,1,1,1,1,1,1,3,2,3,3,4,3,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,4,4,4,4,3,2,2,2,1,1,2,2,3,3,3,2,2,3,3,1,1,1,1,1
ACCT 1011_HD10_F19,UG,Beginning,C,488,12/11/2019 16:42,1,1,1,2,1,3,1,1,1,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,4,2,1,1,2,1,1,1,1,4,3,2,7,2,1,1,1,1,1,0,0
ACCT 1011_HD10_F19,UG,Beginning,C,496,12/11/2019 16:42,1,1,2,2,2,2,2,3,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,4,6,6,2,2,2,1,2,2,3,3,2,3,2,2,2,2,3,2,2,2,0,1
ACCT 1011_HD10_F19,UG,Beginning,C,622,12/11/2019 16:42,2,2,2,2,2,3,2,3,2,2,2,2,2,2,3,2,2,3,3,3,3,2,2,3,2,2,2,3,2,3,4,4,4,3,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,3,2,0,0
ACCT 1011_HD10_F19,UG,Beginning,C,552,12/11/2019 16:42,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,3,6,5,2,2,2,2,2,2,2,2,3,3,3,6,2,2,3,2,2,2,1,0
ACCT 1011_HD10_F19,UG,Beginning,C,646,12/11/2019 16:42,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,4,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0
ACCT 1011_HD10_F19,UG,Beginning,C,538,12/11/2019 16:43,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,2,2,2,2,4,4,2,4,4,4,1,2,1,1,1,1,2,2,4,4,2,2,2,4,4,4,4,4,4,4,4,4,4,4,1,0
ACCT 1011_HD10_F19,UG,Beginning,C,378,12/11/2019 16:43,3,2,2,2,2,3,2,3,3,2,2,1,2,2,4,3,2,2,2,2,2,2,2,2,3,3,3,2,2,2,4,3,2,1,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
ACCT 1011_HD10_F19,UG,Beginning,C,633,12/11/2019 16:43,2,1,3,2,1,4,1,2,2,6,2,3,2,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,6,6,6,6,6,1,1,2,2,2,2,2,2,4,2,2,2,3,3,2,2,2,1,0,1
ACCT 1011_HD10_F19,UG,Beginning,C,758,12/11/2019 16:44,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,2,2,1,1,1,0,0
ACCT 1011_HD10_F19,UG,Beginning,C,574,12/11/2019 16:44,3,3,1,1,1,5,1,3,4,4,3,5,4,3,4,4,4,4,3,3,3,3,4,3,2,4,4,3,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,5,4,5,3,3,3,3,3,3,0,1
ACCT 1011_HD10_F19,UG,Beginning,C,707,12/11/2019 16:45,1,1,2,1,1,2,2,1,1,2,2,2,1,2,3,2,1,2,1,1,1,2,2,1,1,1,1,1,2,1,1,2,2,2,1,1,1,2,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,0
ACCT 1011_HD10_F19,UG,Beginning,C,707,12/11/2019 16:46,3,2,2,3,3,2,3,2,3,4,3,3,2,5,2,4,2,2,2,2,3,1,3,2,2,3,2,3,2,3,3,3,2,3,2,2,2,2,2,2,2,3,3,2,3,6,2,2,2,2,2,2,1,1
ACCT 1011_HD10_F19,UG,Beginning,C,826,12/11/2019 16:46,4,7,7,4,1,4,3,2,2,2,2,2,3,3,4,3,3,5,2,3,5,3,2,1,2,2,4,1,2,4,4,3,2,2,1,2,3,3,3,1,1,3,1,1,2,6,3,3,3,2,3,4,1,0
ACCT 1011_HD10_F19,UG,Beginning,C,853,12/11/2019 16:46,2,2,2,2,2,2,2,2,2,3,3,3,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,2,2,2,2,2,2,4,2,3,2,2,6,2,2,2,2,2,2,1,1
ACCT 1011_HD10_F19,UG,Beginning,C,896,12/11/2019 16:48,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,4,3,3,2,3,3,2,3,2,2,3,3,1,2,3,2,1,5,2,3,3,2,2,2,2,4,3,3,3,5,3,3,3,3,3,3,0,1
ACCT 1011_HD10_F19,UG,Beginning,C,972,12/11/2019 16:49,4,3,2,2,3,4,4,2,2,1,1,1,2,3,1,1,3,2,3,2,3,2,2,1,1,1,1,3,1,1,1,1,1,3,1,1,2,2,1,1,2,1,5,5,4,7,2,2,1,2,2,1,0,
ACCT 1011_HD10_F19,UG,Beginning,C,946,12/11/2019 16:51,3,2,3,3,4,4,4,2,3,3,2,2,3,2,2,3,4,4,3,4,5,4,3,2,2,2,3,4,4,4,5,2,4,2,2,2,2,2,2,4,2,2,2,3,3,2,2,3,4,2,3,4,0,0
ACCT 1011_HD10_F19,UG,Beginning,C,839,12/11/2019 21:12,2,2,3,2,2,3,2,2,6,4,4,4,2,4,4,4,3,2,2,2,2,2,2,2,2,2,2,2,6,6,6,6,6,6,3,3,3,2,3,2,2,2,3,3,3,4,2,2,2,2,2,2,1,1
ACCT 1011_HD10_F19,UG,Beginning,C,758,12/11/2019 21:23,2,1,2,3,2,4,2,2,2,5,3,2,2,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0
ACCT 1011_HD10_F19,UG,Beginning,C,1018,12/12/2019 0:29,3,4,3,4,4,3,3,2,2,1,1,1,2,1,3,2,2,3,4,3,3,3,2,2,3,2,2,3,3,3,4,3,4,4,3,3,4,4,2,2,4,3,3,4,3,4,3,4,2,2,3,2,0,0
ACCT 1011_HD10_F19,UG,Beginning,C,1240,12/14/2019 11:17,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
ACCT 1011_HD10_F19,UG,Beginning,C,13956,12/15/2019 14:34,2,1,2,3,3,6,3,4,2,4,4,3,2,4,5,4,2,4,4,2,3,5,3,4,3,2,2,1,2,3,4,4,3,4,2,5,4,2,2,2,3,3,2,3,4,6,3,2,3,2,1,2,0,1
ACCT 1011_HD10_F19,UG,Beginning,C,340,12/15/2019 19:34,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
ACCT 1011_HD4_F19,UG,Beginning,C,389,12/10/2019 11:34,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,3,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,3,3,3,3,3,2,2,1,2,2,0,0
ACCT 1011_HD4_F19,UG,Beginning,C,556,12/10/2019 17:30,3,4,2,1,2,2,3,3,3,3,4,4,3,4,3,4,3,3,4,3,3,3,4,5,2,4,4,4,3,2,2,2,2,2,3,3,3,3,3,3,3,3,6,3,5,4,3,3,4,3,3,3,0,0
ACCT 1011_HD4_F19,UG,Beginning,C,329,12/11/2019 2:17,5,5,5,5,5,5,5,6,5,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1
ACCT 1011_HD4_F19,UG,Beginning,C,237,12/11/2019 10:13,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,1
ACCT 1011_HD4_F19,UG,Beginning,C,859,12/11/2019 10:56,3,3,4,4,2,3,4,4,2,3,1,2,2,2,2,1,4,5,2,3,2,2,4,2,2,2,4,3,2,4,2,4,5,2,2,2,4,1,1,1,2,2,2,2,2,6,2,3,3,4,2,2,1,1
ACCT 1011_HD4_F19,UG,Beginning,C,342,12/11/2019 11:00,3,3,7,2,3,2,3,3,3,7,6,5,3,6,6,7,5,5,3,3,5,5,2,5,2,3,3,6,3,3,2,3,3,3,2,2,3,3,2,5,3,5,4,3,6,3,5,3,3,3,2,4,0,
ACCT 1011_HD4_F19,UG,Beginning,C,417,12/11/2019 11:02,4,5,2,2,2,2,2,3,2,2,1,3,2,4,3,2,4,1,2,3,6,3,3,3,3,2,3,2,1,3,4,2,3,3,1,3,4,2,3,3,5,3,2,2,2,3,3,3,4,2,2,3,0,0
ACCT 1011_HD4_F19,UG,Beginning,C,555,12/11/2019 11:05,3,3,2,5,2,5,5,5,6,7,7,7,5,5,5,5,4,5,4,3,3,4,5,5,4,3,3,4,3,4,7,5,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,1,1
ACCT 1011_HD4_F19,UG,Beginning,C,405,12/11/2019 11:09,2,2,2,4,5,3,6,3,3,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,3,4,4,4,4,2,2,2,1,1
ACCT 1011_HD4_F19,UG,Beginning,C,2490,12/11/2019 12:42,2,2,2,3,2,4,2,1,1,1,2,1,1,1,1,1,1,4,2,5,4,1,4,3,2,2,5,4,2,4,4,4,4,4,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ACCT 1011_HD4_F19,UG,Beginning,C,143,12/11/2019 14:49,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0
ACCT 1011_HD4_F19,UG,Beginning,C,10941,12/13/2019 1:00,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,2,2,2,2,2,2,2,2,3,3,3,3,3,3,1,2,2,2,0,1
ACCT 1011_HD4_F19,UG,Beginning,C,803,12/16/2019 17:45,2,2,3,2,2,2,2,2,2,3,3,2,6,3,3,3,3,2,1,2,2,2,3,2,2,2,2,2,2,5,4,4,4,5,2,1,2,1,2,2,2,2,4,2,3,5,2,2,1,2,1,2,0,1
ACCT 1011_HD4_F19,UG,Beginning,C,314,12/16/2019 19:06,2,2,2,2,2,2,2,3,2,2,3,2,3,2,2,2,2,2,2,3,2,3,2,2,3,2,2,2,2,2,2,2,3,2,2,2,2,3,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0
ACCT 1011_HD4_F19,UG,Beginning,C,129,12/17/2019 17:47,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,0,1
